City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
483,Hasaki,35.7333,140.8333,61.29,83,100,8.48,clear sky,JP,5/21/2022 14:53
484,Handan,36.6006,114.4678,78.15,26,30,7.85,overcast clouds,CN,5/21/2022 14:53
485,Zhezkazgan,47.8043,67.7144,66.18,45,75,31.32,overcast clouds,KZ,5/21/2022 14:52
486,Hervey Bay,-25.2986,152.8535,67.41,88,100,21.18,few clouds,AU,5/21/2022 14:53
487,Ullapool,57.8987,-5.1604,55.35,66,72,17.34,broken clouds,GB,5/21/2022 14:53
488,Meulaboh,4.1363,96.1285,80.26,82,100,2.77,light intensity drizzle rain,ID,5/21/2022 14:53
489,Bamberg,49.8795,10.8863,69.17,59,84,10.94,overcast clouds,DE,5/21/2022 14:53
490,Sumbe,-11.2061,13.8437,77.2,68,100,9.19,clear sky,AO,5/21/2022 14:53
491,Alyangula,-13.8483,136.4192,77.79,77,0,10.2,shower rain,AU,5/21/2022 14:53
492,Xuddur,4.1213,43.8894,83.48,51,100,14.52,clear sky,SO,5/21/2022 14:53
493,Gotsu,35,132.2167,59.5,83,0,5.55,clear sky,JP,5/21/2022 14:53
494,Tomatlan,19.9333,-105.25,81.91,41,0,1.45,overcast clouds,MX,5/21/2022 14:53
495,Kvitok,56.0724,98.4813,53.64,90,100,4.34,overcast clouds,RU,5/21/2022 14:53
496,Ranau,5.9538,116.6641,70.38,97,99,1.01,few clouds,MY,5/21/2022 14:53
497,Constitucion,-35.3333,-72.4167,57.49,57,27,4.99,broken clouds,CL,5/21/2022 14:53
498,Beloha,-25.1667,45.05,73.94,51,64,7.74,light intensity drizzle rain,MG,5/21/2022 14:53
499,Narwar,25.65,77.9,95.22,20,65,6.22,overcast clouds,IN,5/21/2022 14:53
500,Impfondo,1.6381,18.0667,85.41,54,95,0.85,clear sky,CG,5/21/2022 14:53
501,Tsarychanka,48.937,34.4786,64.76,84,100,9.75,shower rain,UA,5/21/2022 14:53
502,Kousseri,12.0769,15.0306,106.74,7,55,11.34,clear sky,CM,5/21/2022 14:51
503,Chama,47.1821,8.4636,78.6,55,40,4.61,clear sky,CH,5/21/2022 14:53
504,Dingle,10.9995,122.6711,78.6,84,72,2.91,overcast clouds,PH,5/21/2022 14:53
505,Rehoboth,-23.3167,17.0833,57.96,21,0,13.33,overcast clouds,NA,5/21/2022 14:53
506,Basco,20.4487,121.9702,80.08,79,34,12.82,few clouds,PH,5/21/2022 14:53
507,Qaqortoq,60.7167,-46.0333,41.18,70,16,8.9,broken clouds,GL,5/21/2022 14:53
508,Roald,62.5833,6.1333,54.34,87,75,4.61,light intensity drizzle rain,NO,5/21/2022 14:53
509,Lithakia,37.7167,20.8333,78.17,68,3,11.12,overcast clouds,GR,5/21/2022 14:53
510,San Juan Bautista,-14.0108,-75.7358,72.82,52,81,3.49,clear sky,PE,5/21/2022 14:53
511,Jizan,17.3333,42.6667,94.14,36,63,10.09,shower rain,SA,5/21/2022 14:53
512,Viedma,-40.8135,-62.9967,59.56,40,63,9.93,clear sky,AR,5/21/2022 14:50
513,Comodoro Rivadavia,-45.8667,-67.5,49.86,46,0,6.91,clear sky,AR,5/21/2022 14:51
514,Flinders,-34.5833,150.8552,58.17,92,100,1.99,overcast clouds,AU,5/21/2022 14:53
515,Bandarbeyla,9.4942,50.8122,81.55,80,97,25.88,overcast clouds,SO,5/21/2022 14:53
516,Davila,18.4726,120.5763,80.15,81,100,4.56,few clouds,PH,5/21/2022 14:53
517,Xinzhi,36.4989,111.7047,75.33,35,100,3.33,broken clouds,CN,5/21/2022 14:53
518,Mogadishu,2.0371,45.3438,85.87,70,20,17.27,light intensity drizzle rain,SO,5/21/2022 14:49
519,Yumen,40.2833,97.2,67.64,32,2,25.46,overcast clouds,CN,5/21/2022 14:53
520,Vila Franca Do Campo,37.7167,-25.4333,66.61,94,99,5.48,clear sky,PT,5/21/2022 14:52
521,Tessalit,20.1986,1.0114,101.48,12,82,20.8,shower rain,ML,5/21/2022 14:53
522,Santa Cruz,-17.8,-63.1667,71.65,53,75,16.11,clear sky,BO,5/21/2022 14:49
523,Houma,29.5958,-90.7195,88,81,17,8.01,clear sky,US,5/21/2022 14:53
524,Sitka,57.0531,-135.33,48.09,76,0,0,overcast clouds,US,5/21/2022 14:50
525,Sabzevar,36.2126,57.6819,78.08,34,0,33.38,overcast clouds,IR,5/21/2022 14:53
526,Naron,43.5167,-8.1528,73.67,55,100,6.02,few clouds,ES,5/21/2022 14:53
527,Venustiano Carranza,19.43,-99.0992,75.22,25,0,0.74,broken clouds,MX,5/21/2022 14:53
528,Road Town,18.4167,-64.6167,84.24,65,20,10.36,light intensity drizzle rain,VG,5/21/2022 14:52
529,Krasnoselkup,65.7,82.4667,52.84,55,99,10.38,overcast clouds,RU,5/21/2022 14:53
530,Mangrul Pir,20.3167,77.35,97.3,20,2,17.6,clear sky,IN,5/21/2022 14:53
531,Little Current,45.9793,-81.9248,62.42,79,37,7.09,shower rain,CA,5/21/2022 14:49
532,Dawson Creek,55.7666,-120.2362,35.24,69,0,3.44,clear sky,CA,5/21/2022 14:53
533,Torrevieja,37.9787,-0.6822,89.76,64,90,5.99,clear sky,ES,5/21/2022 14:50
534,Betong,5.7743,101.0723,73.53,93,86,0.16,overcast clouds,TH,5/21/2022 14:53
535,Yar-Sale,66.8333,70.8333,33.06,78,67,16.64,overcast clouds,RU,5/21/2022 14:53
536,North Bend,43.4065,-124.2243,45.16,100,100,3.44,few clouds,US,5/21/2022 14:53
537,Muisne,0.6,-80.0333,80.22,81,100,2.17,broken clouds,EC,5/21/2022 14:53
538,Lac Du Bonnet,50.2536,-96.0612,38.53,76,80,7.83,light intensity drizzle rain,CA,5/21/2022 14:53
539,Seoul,37.5683,126.9778,63.79,82,40,9.22,overcast clouds,KR,5/21/2022 14:49
540,Mehamn,71.0357,27.8492,42.71,90,100,9.53,clear sky,NO,5/21/2022 14:53
541,Ilo,-17.6394,-71.3375,65.26,77,40,6.91,shower rain,PE,5/21/2022 14:53
542,Semnan,35.5729,53.3971,76.84,14,0,13.8,clear sky,IR,5/21/2022 14:53
543,Alta Floresta,-9.8756,-56.0861,85.82,37,0,5.75,clear sky,BR,5/21/2022 14:51
544,Nipawin,53.3668,-104.0009,44.64,53,75,6.91,overcast clouds,CA,5/21/2022 14:53
545,Kristiinankaupunki,62.2743,21.376,54.77,45,83,5.08,overcast clouds,FI,5/21/2022 14:53
546,Itaqui,-29.1253,-56.5531,61.66,62,7,6.89,few clouds,BR,5/21/2022 14:53
547,Gat,31.61,34.7642,82.4,43,100,10.42,broken clouds,IL,5/21/2022 14:53
548,Beckley,37.7782,-81.1882,81.18,71,36,4,light intensity drizzle rain,US,5/21/2022 14:52
549,At-Bashi,41.1702,75.8106,49.8,72,100,3.94,overcast clouds,KG,5/21/2022 14:53
550,Gorin,51.1983,136.6669,41.05,96,100,9.64,clear sky,RU,5/21/2022 14:53
551,Dunedin,-45.8742,170.5036,46.8,71,94,11.99,shower rain,NZ,5/21/2022 14:53
552,Shahr-E Babak,30.1165,55.1186,85.51,9,0,5.5,clear sky,IR,5/21/2022 14:53
553,Jalu,29.0331,21.5482,79.84,20,0,18.81,clear sky,LY,5/21/2022 14:53
554,Yokadouma,3.5167,15.05,83.17,56,97,3.4,overcast clouds,CM,5/21/2022 14:53
555,Urumqi,43.801,87.6005,77.95,18,0,6.71,overcast clouds,CN,5/21/2022 14:53
556,Joao Pinheiro,-17.7425,-46.1725,73.2,27,0,5.44,few clouds,BR,5/21/2022 14:52
557,Kampene,-3.6,26.6667,81.82,65,85,0.98,broken clouds,CD,5/21/2022 14:53
558,Eyl,7.9803,49.8164,83.5,70,99,27.11,light intensity drizzle rain,SO,5/21/2022 14:53
559,Sakakah,29.9697,40.2064,96.37,11,0,20.02,overcast clouds,SA,5/21/2022 14:53
560,Great Falls,47.5002,-111.3008,40.66,68,20,4.61,clear sky,US,5/21/2022 14:53
561,Iranshahr,27.2025,60.6848,109.74,7,0,11.5,shower rain,IR,5/21/2022 14:53
562,Rio Grande,-32.035,-52.0986,66.31,60,74,6.22,clear sky,BR,5/21/2022 14:53
563,Gawan,28.4333,78.35,95,21,99,23.22,clear sky,IN,5/21/2022 14:53
564,Mahibadhoo,3.7833,72.9667,83.61,76,36,11.3,overcast clouds,MV,5/21/2022 14:53
565,Zunyi,27.6867,106.9072,60.39,94,100,3.78,overcast clouds,CN,5/21/2022 14:53
566,Kirensk,57.7853,108.1119,52.65,77,83,3.71,few clouds,RU,5/21/2022 14:53
567,Penha,-26.7694,-48.6458,64.27,63,0,10.36,broken clouds,BR,5/21/2022 14:53
568,Lincoln,40.8,-96.667,49.53,64,100,14.97,light intensity drizzle rain,US,5/21/2022 14:49
569,Lavrentiya,65.5833,-171,33.91,82,97,8.03,overcast clouds,RU,5/21/2022 14:53
570,Narrabri,-30.3167,149.7833,54.52,91,91,3,clear sky,AU,5/21/2022 14:53
571,Quballat,36.5418,9.6633,97.48,9,0,6.11,shower rain,TN,5/21/2022 14:53
572,Grindavik,63.8424,-22.4338,55.35,66,40,24.16,clear sky,IS,5/21/2022 14:53
573,Lexington,37.9887,-84.4777,81.28,70,0,12.66,clear sky,US,5/21/2022 14:52
574,Uruzgan,32.8333,66,75.72,8,0,13.04,overcast clouds,AF,5/21/2022 14:53
575,Gilgit,35.9221,74.3087,74.7,36,35,4.25,overcast clouds,PK,5/21/2022 14:53
576,Katherine,-14.4667,132.2667,75.52,46,40,9.22,few clouds,AU,5/21/2022 14:53
577,Chanasma,23.7167,72.1167,89.44,54,0,21.43,broken clouds,IN,5/21/2022 14:53
578,Belmonte,-15.8631,-38.8828,78.87,53,0,10.96,light intensity drizzle rain,BR,5/21/2022 14:53
579,Proletarsk,46.7031,41.7192,63.88,60,100,22.55,overcast clouds,RU,5/21/2022 14:53
580,Bonthe,7.5264,-12.505,77.74,87,100,15.88,clear sky,SL,5/21/2022 14:53
581,Alindao,5.0267,21.2088,82.24,61,97,3.94,shower rain,CF,5/21/2022 14:53
582,Kupino,54.3663,77.2981,71.8,34,7,10.31,clear sky,RU,5/21/2022 14:53
583,Beringovskiy,63.05,179.3167,31.73,96,88,6.35,clear sky,RU,5/21/2022 14:53
584,Alcantara,-2.4089,-44.4147,86.2,69,46,4.65,overcast clouds,BR,5/21/2022 14:53
585,Nantucket,41.2835,-70.0995,64.54,94,100,10.36,overcast clouds,US,5/21/2022 14:53
586,Nago,26.5881,127.9761,72.03,89,20,8.08,few clouds,JP,5/21/2022 14:53
587,Hami,42.8,93.45,81.07,19,11,6.15,broken clouds,CN,5/21/2022 14:51
588,Shakiso,5.75,38.9167,65.32,90,100,0.89,light intensity drizzle rain,ET,5/21/2022 14:53
589,Bhatkal,13.9667,74.5667,77,86,100,2.71,overcast clouds,IN,5/21/2022 14:53
590,Kingman,35.1894,-114.053,65.55,6,0,8.01,clear sky,US,5/21/2022 14:53
591,Teguldet,57.3064,88.1667,50.86,68,85,3.49,shower rain,RU,5/21/2022 14:53
592,Labuhan,-6.8844,112.2051,79.65,80,97,6.35,clear sky,ID,5/21/2022 14:53
593,Lerwick,60.1545,-1.1494,51.8,75,65,15.48,clear sky,GB,5/21/2022 14:53
594,Mayo,38.8876,-76.5119,92.21,61,0,8.05,overcast clouds,US,5/21/2022 14:53
595,Porto Walter,-8.2686,-72.7439,82.76,57,3,2.75,overcast clouds,BR,5/21/2022 14:53
596,Banamba,13.55,-7.45,102.36,19,63,7.58,few clouds,ML,5/21/2022 14:53
597,General Roca,-39.0333,-67.5833,57.61,32,94,15.41,broken clouds,AR,5/21/2022 14:53
598,Kapuskasing,49.4169,-82.4331,35.69,93,100,10.36,light intensity drizzle rain,CA,5/21/2022 14:53
599,Kholmogory,64.2229,41.656,45.45,33,68,9.26,overcast clouds,RU,5/21/2022 14:53
600,Egvekinot,66.3167,-179.1667,36.77,70,100,7.29,clear sky,RU,5/21/2022 14:53
601,Stepantsevo,56.1314,41.7032,49.59,45,97,7.07,shower rain,RU,5/21/2022 14:53
602,Tura,25.5198,90.2201,72.9,97,16,5.66,clear sky,IN,5/21/2022 14:53
603,Uri,34.0833,74.0333,62.98,66,65,7.85,clear sky,IN,5/21/2022 14:53
604,Abu Samrah,35.3029,37.1841,86.58,10,92,9.93,overcast clouds,SY,5/21/2022 14:53
605,Mezen,65.8522,44.24,37.4,48,53,11.9,overcast clouds,RU,5/21/2022 14:53
606,Kismayo,-0.3582,42.5454,80.49,78,100,10.54,few clouds,SO,5/21/2022 14:53
607,Arman,59.7,150.1667,37.02,97,100,1.83,broken clouds,RU,5/21/2022 14:53
608,Filingue,14.3521,3.3168,103.15,17,75,5.1,light intensity drizzle rain,NE,5/21/2022 14:53
609,Bud,39.447,-86.1758,78.82,78,100,11.14,overcast clouds,US,5/21/2022 14:53
610,Chaman,30.9236,66.4512,79.56,7,0,7.54,clear sky,PK,5/21/2022 14:53
611,Taonan,45.3333,122.7833,61.23,50,37,9.04,shower rain,CN,5/21/2022 14:53
612,Parlakimidi,18.7667,84.0833,87.13,70,100,6.49,clear sky,IN,5/21/2022 14:53
613,Nizhniy Kuranakh,58.8353,125.4869,33.3,95,35,4.32,clear sky,RU,5/21/2022 14:53
614,Young,-32.6833,-57.6333,59.29,63,100,5.75,overcast clouds,UY,5/21/2022 14:53
615,Hambantota,6.1241,81.1185,82.74,89,20,6.91,overcast clouds,LK,5/21/2022 14:53
616,Nyaunglebin,17.95,96.7333,76.48,92,76,5.26,few clouds,MM,5/21/2022 14:53
617,Zapolyarnyy,69.4154,30.8136,47.48,78,99,11.45,broken clouds,RU,5/21/2022 14:53
618,Rapid Valley,44.0625,-103.1463,45.63,57,40,14.97,light intensity drizzle rain,US,5/21/2022 14:53
619,Baoding,38.8511,115.4903,73.58,27,0,5.5,overcast clouds,CN,5/21/2022 14:53
620,Vila Velha,-20.3297,-40.2925,76.95,57,20,14.97,clear sky,BR,5/21/2022 14:52
621,Maceio,-9.6658,-35.7353,83.64,65,75,10.36,shower rain,BR,5/21/2022 14:53
622,Kangaatsiaq,68.3065,-53.4641,31.66,89,100,15.55,clear sky,GL,5/21/2022 14:53
623,Kloulklubed,7.0419,134.2556,82.87,76,70,7.49,clear sky,PW,5/21/2022 14:53
624,Coihueco,-36.6167,-71.8333,39.94,100,75,0,overcast clouds,CL,5/21/2022 14:53
625,Kahului,20.8947,-156.47,73.85,83,0,1.99,overcast clouds,US,5/21/2022 14:49
626,Tifton,31.4505,-83.5085,84.29,71,40,4.61,few clouds,US,5/21/2022 14:53
627,Blythe,33.6103,-114.5964,74.03,44,0,6.22,broken clouds,US,5/21/2022 14:53
628,La Asuncion,11.0333,-63.8628,82.13,83,13,12.66,light intensity drizzle rain,VE,5/21/2022 14:53
629,Taft,31.7471,54.2088,93.15,7,20,18.41,overcast clouds,IR,5/21/2022 14:53
630,Kalemie,-5.9475,29.1947,76.55,66,87,4.81,clear sky,CD,5/21/2022 14:53
631,Altagracia De Orituco,9.8601,-66.3814,86.29,47,29,5.64,shower rain,VE,5/21/2022 14:53
632,Cabedelo,-6.9811,-34.8339,84.87,74,30,12.3,clear sky,BR,5/21/2022 14:53
633,Yarim,14.298,44.3779,70.47,22,81,6.11,clear sky,YE,5/21/2022 14:53
634,Feldkirchen An Der Donau,48.3452,14.0513,74.88,39,20,17.27,overcast clouds,AT,5/21/2022 14:53
635,Mirante Do Paranapanema,-22.2919,-51.9064,67.84,38,0,8.19,overcast clouds,BR,5/21/2022 14:51
636,Cap Malheureux,-19.9842,57.6142,72.46,81,4,4,few clouds,MU,5/21/2022 14:53
637,Manoharpur,27.3,75.95,94.59,15,50,6.04,broken clouds,IN,5/21/2022 14:53
638,Morgan City,29.6994,-91.2068,88,89,100,17.27,light intensity drizzle rain,US,5/21/2022 14:53
639,Brigantine,39.4101,-74.3646,89.2,67,0,8.05,overcast clouds,US,5/21/2022 14:53
640,Nenjiang,49.1833,125.2167,52.99,60,20,3.27,clear sky,CN,5/21/2022 14:53
641,Khlevnoye,52.1951,39.0932,53.62,78,98,6.91,shower rain,RU,5/21/2022 14:53
642,Peleduy,59.6289,112.7406,49.84,80,100,3.96,clear sky,RU,5/21/2022 14:54
643,Macomb,40.4592,-90.6718,55.02,82,100,11.5,clear sky,US,5/21/2022 14:49
644,Asfi,32.2994,-9.2372,69.4,76,20,15.79,overcast clouds,MA,5/21/2022 14:54
645,Port Hope,43.9408,-82.7127,63.21,37,100,0,overcast clouds,US,5/21/2022 14:54
646,Gizo,-8.103,156.8419,82.04,75,13,7.34,few clouds,SB,5/21/2022 14:54
647,Dharchula,29.85,80.5333,71.01,45,80,7.05,broken clouds,IN,5/21/2022 14:54
648,Moroni,-11.7022,43.2551,79.47,75,66,4.43,light intensity drizzle rain,KM,5/21/2022 14:54
649,Olafsvik,64.8945,-23.7142,46.94,80,70,15.03,overcast clouds,IS,5/21/2022 14:54
650,Fort-Shevchenko,44.5086,50.263,58.21,83,100,7.94,clear sky,KZ,5/21/2022 14:54
651,Tulun,54.5611,100.5792,56.48,67,100,1.79,shower rain,RU,5/21/2022 14:54
652,Xai-Xai,-25.0519,33.6442,70,87,94,16.49,clear sky,MZ,5/21/2022 14:54
653,Celestun,20.8667,-90.4,85.53,67,67,13.47,clear sky,MX,5/21/2022 14:54
654,Andenes,69.3143,16.1194,48.18,93,100,4.61,overcast clouds,NO,5/21/2022 14:54
655,Sao Filipe,14.8961,-24.4956,72.95,78,92,10.96,overcast clouds,CV,5/21/2022 14:54
656,Palmer,42.1584,-72.3287,71.89,82,100,5.75,few clouds,US,5/21/2022 14:52
657,Kalyazin,57.2403,37.8433,49.46,57,50,11.97,broken clouds,RU,5/21/2022 14:54
658,Minab,27.1467,57.0801,100.72,25,0,4.61,light intensity drizzle rain,IR,5/21/2022 14:54
659,Severo-Yeniseyskiy,60.3725,93.0408,42.21,83,97,7.65,overcast clouds,RU,5/21/2022 14:54
660,Khartoum,15.5518,32.5324,107.02,11,27,1.01,clear sky,SD,5/21/2022 14:54
661,Fare,-16.7,-151.0167,79.88,72,8,10.2,shower rain,PF,5/21/2022 14:54
662,Carndonagh,55.25,-7.2667,62.22,78,99,9.66,clear sky,IE,5/21/2022 14:54
663,Berdigestyakh,62.0989,126.6992,39.67,82,7,3.29,clear sky,RU,5/21/2022 14:54
664,Havre-Saint-Pierre,50.2334,-63.5986,52.16,71,75,5.75,overcast clouds,CA,5/21/2022 14:54
665,Waipawa,-41.4122,175.5153,47.28,85,99,6.22,overcast clouds,NZ,5/21/2022 14:54
666,Normal,40.5142,-88.9906,59.9,86,100,18.99,few clouds,US,5/21/2022 14:53
667,Tezu,27.9167,96.1667,72.86,89,92,3.58,broken clouds,IN,5/21/2022 14:54
668,Maneadero,31.7167,-116.5667,61.16,71,58,4.85,light intensity drizzle rain,MX,5/21/2022 14:54
669,Kijang,35.2442,129.2139,64.13,66,0,3.06,overcast clouds,KR,5/21/2022 14:54
670,Kaeo,-35.1,173.7833,53.33,95,79,7.02,clear sky,NZ,5/21/2022 14:54
671,Paraiso,9.8383,-83.8656,70.88,90,100,2.77,shower rain,CR,5/21/2022 14:54
672,Mehran,33.1222,46.1646,91.44,6,24,19.13,clear sky,IR,5/21/2022 14:54
673,Toora-Khem,52.4675,96.11,54.66,51,56,2.08,clear sky,RU,5/21/2022 14:54
674,Encruzilhada,-15.5314,-40.9094,79.29,33,0,6.87,overcast clouds,BR,5/21/2022 14:54
675,Batagay-Alyta,67.8006,130.4114,26.49,93,30,3.49,overcast clouds,RU,5/21/2022 14:54
676,Poya,-21.35,165.15,74.19,90,85,5.75,few clouds,NC,5/21/2022 14:54
677,Awbari,26.5921,12.7805,87.93,17,0,11.9,broken clouds,LY,5/21/2022 14:54
678,Huron,41.1501,-82.5499,80.06,78,95,15.93,light intensity drizzle rain,US,5/21/2022 14:50
679,China,25.7,-99.2333,84.15,59,1,8.63,overcast clouds,MX,5/21/2022 14:54
680,Dawlatabad,36.4141,64.9053,80.85,31,3,30.18,clear sky,AF,5/21/2022 14:54
681,Thinadhoo,0.5333,72.9333,83.59,71,68,9.31,shower rain,MV,5/21/2022 14:54
682,Sturgeon Bay,44.8342,-87.377,57.16,71,0,14.97,clear sky,US,5/21/2022 14:54
683,Sambava,-14.2667,50.1667,75.42,85,46,11.95,clear sky,MG,5/21/2022 14:54
684,Mount Pleasant,32.7941,-79.8626,85.98,73,75,9.22,overcast clouds,US,5/21/2022 14:52
685,Meridian,43.6121,-116.3915,54.03,59,0,4.61,overcast clouds,US,5/21/2022 14:51
686,Ojinaga,29.5667,-104.4167,86.58,18,0,6.91,few clouds,MX,5/21/2022 14:54
687,Kampot,10.6167,104.1833,82.45,82,100,9.31,broken clouds,KH,5/21/2022 14:54
688,Crateus,-5.1783,-40.6775,88.84,45,47,6.26,light intensity drizzle rain,BR,5/21/2022 14:54
689,West Wendover,40.7391,-114.0733,47.41,40,0,10.36,overcast clouds,US,5/21/2022 14:54
690,Hofn,64.2539,-15.2082,49.26,83,95,11.39,clear sky,IS,5/21/2022 14:54
691,Vanimo,-2.6741,141.3028,78.31,89,89,5.01,shower rain,PG,5/21/2022 14:54
692,Chabahar,25.2919,60.643,85.82,76,0,7.83,clear sky,IR,5/21/2022 14:54
693,Baykit,61.67,96.37,47.03,81,99,6.6,clear sky,RU,5/21/2022 14:54
694,Tadine,-21.55,167.8833,74.75,92,99,25.34,overcast clouds,NC,5/21/2022 14:54
695,Hamilton,39.1834,-84.5333,83.77,69,78,5.99,overcast clouds,US,5/21/2022 14:54
696,Yerbogachen,61.2767,108.0108,47.26,88,62,4.99,few clouds,RU,5/21/2022 14:54
697,Cururupu,-1.8283,-44.8683,87.17,57,42,4.81,broken clouds,BR,5/21/2022 14:54
698,Evensk,61.95,159.2333,38.21,94,100,5.46,light intensity drizzle rain,RU,5/21/2022 14:54
699,Ottumwa,41.02,-92.4113,50.36,75,75,11.5,overcast clouds,US,5/21/2022 14:52
700,Talcahuano,-36.7167,-73.1167,46.08,100,0,5.75,clear sky,CL,5/21/2022 14:54
701,Verkhnyachka,48.8285,30.0396,67.69,80,81,16.84,shower rain,UA,5/21/2022 14:54
702,Kirkwall,58.9848,-2.9587,56.97,71,75,9.22,clear sky,GB,5/21/2022 14:50
703,Nalut,30.3333,10.85,85.51,7,0,11.18,clear sky,LY,5/21/2022 14:54
704,Chaoyang,41.5703,120.4586,71.62,34,1,5.35,overcast clouds,CN,5/21/2022 14:54
705,Camacha,33.0833,-16.3333,69.22,60,20,12.66,overcast clouds,PT,5/21/2022 14:54
706,Sao Joao Da Barra,-21.6403,-41.0511,75.29,53,0,4.07,few clouds,BR,5/21/2022 14:54
707,Morrope,-6.5417,-80.0111,68.11,68,54,9.82,broken clouds,PE,5/21/2022 14:54
708,Santarem,-2.4431,-54.7083,80.73,83,75,3.44,light intensity drizzle rain,BR,5/21/2022 14:54
709,Vangaindrano,-23.35,47.6,69.31,84,10,3.85,overcast clouds,MG,5/21/2022 14:54
710,Kautokeino,69.0125,23.0412,35.24,100,100,2.75,clear sky,NO,5/21/2022 14:54
711,Kabare,-2.4683,28.8242,70.65,78,99,2.62,shower rain,CD,5/21/2022 14:54
712,Mantua,45.1667,10.7833,87.04,47,47,1.01,clear sky,IT,5/21/2022 14:54
713,Half Moon Bay,37.4636,-122.4286,65.44,79,0,6.91,clear sky,US,5/21/2022 14:54
714,Batagay,67.6333,134.6333,39.24,72,68,2.75,overcast clouds,RU,5/21/2022 14:54
715,Denpasar,-8.65,115.2167,82.06,88,20,4.61,overcast clouds,ID,5/21/2022 14:50
716,Brindisi,40.5833,17.6667,81.77,38,0,11.27,few clouds,IT,5/21/2022 14:54
717,Farmington,36.7281,-108.2187,55.71,36,100,3,broken clouds,US,5/21/2022 14:53
718,Bhimunipatnam,17.8833,83.4333,85.51,67,100,13.35,light intensity drizzle rain,IN,5/21/2022 14:54
719,Christchurch,-43.5333,172.6333,41.95,81,81,5.75,overcast clouds,NZ,5/21/2022 14:54
720,Baherden,38.4362,57.4316,69.75,35,42,15.61,clear sky,TM,5/21/2022 14:54
721,Kudat,6.8837,116.8477,78.73,94,20,0,shower rain,MY,5/21/2022 14:54
722,Great Yarmouth,52.6083,1.7305,67.06,68,95,2.15,clear sky,GB,5/21/2022 14:52
723,Muros,42.7762,-9.0603,82.69,62,100,5.64,clear sky,ES,5/21/2022 14:54
724,Bentiu,9.2333,29.8333,91.36,44,100,8.61,overcast clouds,SS,5/21/2022 14:51
